id,saleprice
1604,109429.89944535475
1064,418703.5542671153
1923,161571.21825495845
1988,92000.93985523879
2325,170854.2119334456
114,209845.50150391497
2700,218652.05718685593
217,163454.3783912609
343,193981.446727567
386,241566.13835958
2005,94347.61806866611
2908,135456.88958542945
1814,216133.20599285502
2446,397467.91897551465
208,144518.33441707943
1679,111272.60141606005
822,301766.95397295157
6,191137.1568277391
1781,368517.96839519904
2397,323058.9813059862
2340,282920.80785290326
1618,160779.81809063224
2843,154609.01416812922
1061,351833.99445794453
2786,106965.08838246387
1935,125703.9303527048
1341,142265.45517318294
521,289806.94270508847
2136,119443.85644409496
996,190154.0543919577
227,141456.37372768746
135,166062.96677766438
1167,166335.84478502383
294,237181.31232692752
1776,224008.13184768384
540,180770.73163465623
1717,259238.66576912132
2303,108342.94455558775
116,197088.87793996415
127,128258.90628047864
1371,144049.10137675967
1014,198310.0190411381
1507,75701.73465408052
702,151471.8555113852
750,173147.72822658462
261,144406.7071245687
1559,62827.015920700826
577,231682.770142055
2812,196635.49674505132
2080,155013.14048862996
1368,135353.78677848494
2376,111040.68816431529
659,98880.13331690652
1235,118396.66628185284
332,75672.69989129233
1917,135008.27106672202
2094,247316.5069648985
1460,282098.87254616816
1471,209588.46539698445
1509,118067.81532906921
1922,130655.3734238543
433,424797.6652014997
460,277184.1157511006
1116,267298.1877742228
1137,165808.79785138258
53,181662.57376219472
2354,280955.9671497453
1475,210689.60722960794
1761,457924.29814552114
842,132065.44164427527
2739,201962.47138048656
2509,157214.4845044708
1007,205008.76945835465
2610,188093.3477603963
1952,73446.98992060115
2719,218280.5308253513
2921,92795.30201051256
1966,139920.45823424976
292,144491.99826184512
1204,203452.84098160666
1829,241262.0456330031
2419,202911.2224331356
391,167596.55844908592
798,112123.01804809732
481,193087.28408677917
193,223063.70161922937
555,113474.37744198121
899,38478.42752322761
2357,195433.39090865132
328,116569.3688614255
1356,127701.43658463057
1154,99621.86030708137
1730,201842.85005749544
2249,142612.10646494088
1119,287168.93758836814
2856,127848.13252767394
1394,140146.73498336435
2587,98693.37839408984
61,310688.42645441124
2661,216379.23349484178
2711,121990.17089455563
1147,176558.1440440111
757,139963.02344389868
2623,52120.59791201688
2378,162102.07464520299
1413,131022.38491236288
1722,260428.19242418793
1112,234796.6420741796
1623,192438.34911555168
1201,187570.69249321552
1513,124541.21098230817
957,265384.93683540024
1171,254460.51442017063
1145,196211.94222300733
2726,245252.16391183418
703,163298.99492065233
760,80326.56531395593
1964,133606.48152802847
2512,168420.88501055178
159,153861.56013651905
1281,178209.31171566976
468,185196.6309458337
290,125842.81587756237
665,105529.5258293357
1463,271806.06616229494
1792,215023.58627576364
923,137461.44890505922
500,265896.4587462264
1408,188649.76856449584
331,57749.091994936156
170,148991.4689767794
2192,81371.98623695667
2571,317766.9109820466
2314,170602.82041231118
2647,88086.40835579281
422,379184.74170937855
2457,359959.88474257087
1838,233880.1771278068
2805,273180.88094434474
1645,162555.65643539937
1711,311114.59607719065
2825,265468.0014597686
322,323272.24391004216
2103,303142.4447475861
342,123590.33333813697
600,91108.46195154692
488,199603.0938452573
1725,343365.50349717354
2246,287352.86708153144
2847,175789.93803955024
806,240873.15196559523
530,245111.02952950195
963,189715.97032258293
2678,71515.70165457494
171,90475.1288899394
2401,395167.4762955131
805,217521.91669765575
2259,197616.49651193485
1748,178533.56749093405
1361,137860.49242336623
1677,123739.37630140396
1406,167853.67611072483
2322,251228.64032208253
688,164855.62642222506
143,143594.20728461558
804,192700.68800830314
1214,169683.26601302967
2828,176636.36914061714
1999,224370.38686186992
2467,210688.0058237797
2665,165758.56913685435
1538,313192.40349750035
398,96090.33201135408
2822,133809.94388798106
2157,142109.39789253913
1856,183057.45530208704
1269,70008.20646409797
2570,112542.81944960778
2320,245318.18641161342
1517,127523.24050254989
2304,117556.76365078102
1312,92869.5329575389
2012,138958.27613384998
506,228813.21799112426
2865,192971.50127731133
2367,103249.1183498049
554,103563.8464114313
238,137700.96193378002
1954,101057.00969690327
2488,125215.66212878382
2291,86121.55376638655
1969,71391.97764437612
2725,170552.14200733765
1482,148730.92307232405
2763,189148.44305829218
503,237018.6256707238
1584,234144.52755239152
1531,168342.7623534177
2210,170921.08250225818
459,350706.6553900971
556,122630.86819562552
1347,159436.8093028229
1290,74449.73515529856
1388,103889.16252622858
1571,199491.5990153857
2754,237131.1991217649
765,128581.00378324857
2494,116320.40476736616
2870,200955.1340571032
7,221173.62100559604
1114,236735.35149019217
2418,303230.1241228585
291,111433.46334680321
18,350142.2997011243
39,361224.30629828887
1001,264284.1404132948
2442,243819.5488864234
616,115518.66992269579
2680,33750.464281526336
1414,121455.04182078055
289,147598.95486942978
40,304135.57134889986
860,122163.94007032987
409,132293.0813909383
673,156835.01336377507
2427,204117.7686872854
2036,213982.2048080249
2564,148108.220876611
642,199452.43490553863
1008,176011.81549012903
1908,156122.18387559953
2519,209542.76622853862
1369,95237.65206191876
2855,175035.4572330355
712,85709.55470872766
1943,118244.45125517921
1958,140175.355028826
107,163345.73994068365
2295,198467.0931075514
704,111442.04784976559
676,127244.89070114377
259,173914.0717352721
93,274269.6850899207
106,232513.5367169905
2315,200012.0521867418
1050,105259.23750701283
1095,193524.31275120325
2709,141147.06235112634
758,190537.92295503203
1496,168597.2925854648
2370,123417.30209302457
2458,288377.39671197516
2733,137238.93705729733
161,273420.6211900069
726,173238.18235579444
845,215657.8542063161
947,265375.362065646
2232,127722.64618434926
2563,148736.26421526875
2299,150763.4175190435
211,97435.53498337626
605,191926.8806653924
1478,203554.0352375725
2247,264206.80157176976
2274,218785.56144861082
2869,194474.48550012047
967,213860.48931500205
2656,106928.57689204522
667,249458.81074393488
1042,106795.6465500271
2023,179759.19719415356
2447,328376.100919434
2055,109897.57388417193
2275,309909.17206295364
2204,177465.89859490693
1563,265461.7683768857
483,247548.32775306565
796,124828.3973892066
1526,151134.7252968631
2042,190088.07387366952
442,326303.100406843
1693,340641.5592022254
1468,208626.7256660157
1430,180930.4080916321
2605,198569.3623010195
1529,189984.0021616274
335,131176.47080922438
1287,133518.15368746046
31,97788.32477260806
1785,299030.19216773903
82,156691.361910775
2620,125822.12483840296
252,199447.43781724258
721,72806.26384733008
2165,220501.0321694246
2316,175603.4874900843
775,116484.24738415051
1558,114285.56970862453
17,200799.97509331512
1022,242980.2991495183
925,119323.47969937403
438,311101.3030897054
1270,147357.2190835355
1272,115865.79349775761
215,146189.02659088405
266,217337.0750060052
2402,286544.44781790493
1250,126078.61689145795
1984,126882.74205311105
1279,137360.72456779695
377,255554.09395334378
1252,120932.45245416826
2156,252567.1148273141
499,286848.54605928017
1374,118055.45702071593
2898,250751.23727860744
401,98218.23691612776
2721,186166.74020545624
2078,244907.36821330464
2589,124144.16566093004
1946,245437.14427552262
1334,125899.93724843877
2781,240774.94068884352
431,384119.6608256672
576,209040.911163282
1474,195557.86579344017
2254,146339.30153261908
2155,286699.9977629415
885,78647.35483137185
643,131045.30602107654
1944,123622.20964451597
480,202007.20520848344
2845,96651.55388644466
2387,331618.4188974517
2407,267763.5773883661
2527,165490.19164359957
2514,146981.59112778777
629,191531.19026641472
80,201327.85955336067
1876,139638.45767408135
1546,125947.15086440128
2518,176898.860934
2347,163892.7982294859
783,187968.6884006149
1322,57794.3612491434
194,64878.2776728271
1770,275764.00693458715
2143,128226.46485340202
1229,211880.46504188157
511,284436.618077013
46,268576.01116124535
1348,182184.21129079128
2465,209038.33481897914
387,233545.26512824846
873,210255.14487978644
1918,110693.44052043384
2764,233144.359194406
2184,122897.93150755091
934,152667.1907565037
1920,132495.57899113628
2631,144747.96210290364
1768,460121.80231650843
2040,129385.35390924814
1749,228321.32225857698
834,226379.65266420052
1457,245096.66141022873
79,109245.58792228396
2302,100819.44411481562
1817,119820.4697379725
2755,262727.47015804023
359,172469.6778375123
2059,106681.54134887233
2092,224340.31901483334
2516,248059.81147351203
150,104551.41735911685
1656,143702.6607252851
83,103858.52343519582
2411,217138.8345617824
795,40366.85685877284
2312,251956.554230562
2917,71744.80315307165
1624,178027.3424784326
2215,296134.41035951447
1211,162093.6616109696
1485,156686.0588566863
1024,170301.65229961756
570,209183.20097902228
2874,151858.53614406474
700,182942.82363356004
2756,242490.03143978535
2022,199370.94435757847
583,226609.22944032642
2392,355723.6214557444
2424,212361.55599459299
212,127737.53792834489
736,134935.85273904086
1610,162292.8979833991
890,136957.35337885766
467,176592.13583448523
578,219731.88634477596
1747,165327.8656625636
1149,169756.54167232863
2758,266225.18911804736
857,113980.82982303175
2219,251104.22114088846
733,124547.69101916492
2909,128153.13695502313
1798,267772.71862161823
235,140646.20867089968
2366,136529.58218015375
1027,121361.06553259888
1195,129430.58984965205
1303,4017.665636249294
148,193196.0097995915
608,170801.5548968945
2515,191145.2744493804
821,279137.07034751
2500,258412.48761158402
745,118199.80889364565
741,139524.56327874455
1611,124804.48139589326
2532,122386.63674558699
1081,226561.66570525742
1692,402225.73241192906
2520,189428.6205097091
276,85902.39247872627
1992,131144.9949035577
663,16770.44670731708
418,133558.544627295
1733,207561.38634682796
2359,142606.0969270703
253,202498.34123700205
1518,176890.5844990056
2035,159728.95259575924
2919,75672.69989129233
1540,220455.51750348645
2120,147043.2059243617
1674,198264.94909316377
256,139969.067868313
2361,87412.36575487019
978,64988.7314196161
2280,155147.00240580935
2095,212414.00278597075
1709,322853.1751128987
2801,233055.95312838687
1246,96686.50211534787
2373,109283.76302045293
1055,312191.75618758606
2017,111859.8090121182
1099,260956.80777564936
1344,63525.23931332718
835,186195.13064695237
1117,240125.81507477778
2043,87336.34902367131
2085,119816.42643152962
410,161836.04139662796
2650,116776.60048535373
2867,173620.3570970945
1668,108351.2474844553
1161,171162.91903232338
2122,168290.75457070227
2539,145706.89474084383
1047,142144.3291907829
1445,108943.81046343978
541,132432.50104483328
569,271117.4007781543
1276,116983.02144887709
918,150868.06000046493
326,185713.2529715119
1936,112699.55929786427
895,84830.42346605218
257,131409.98013410173
1241,190660.72698159356
1545,120545.92030889782
1189,170205.61927559046
270,138514.44859303258
2066,204907.30279643057
693,114046.50552050988
1259,188187.76831824984
2916,163102.32251517722
2321,308796.56563061336
1977,122916.85350422349
1895,165942.65401777913
1240,170663.84173576458
85,146387.90187382535
1823,117372.3797006377
825,283141.53396481596
110,228836.1314467893
697,109088.43614800551
2297,88529.03664194056
1231,130718.28675494647
1355,134371.10857173614
968,303691.3907713468
584,211788.56084910932
1315,123563.50669320577
1606,143123.64111147693
206,114384.49818373224
1685,352992.3793612907
2016,148708.3607064667
869,207638.07370709637
2135,111747.56018043587
2346,179348.34121769227
2430,253066.3453513076
2198,81386.65194155455
2652,117126.10885911528
27,107032.19133120988
241,171216.7210014448
906,140781.85067495942
1506,108197.98373051801
2098,358760.67322336766
1435,215064.65989530607
2213,100950.964881557
1274,131957.82558842935
743,15466.482385585026
1737,220631.98571135668
2797,261132.24305974148
2185,49309.0173574822
58,175770.4938989189
830,203194.93922968677
808,96857.90942249924
680,166336.4566499323
1153,103123.08198326832
1291,148453.8678044671
1818,137671.14561116553
2161,202874.94656645018
1883,123926.04891102557
350,330577.3052317157
2473,171870.7737299699
295,179148.31801307327
293,210278.7943721373
859,112057.11741111406
288,59934.260891308295
1578,136880.96118122258
102,156290.75812112342
2831,181815.55562151445
1030,187940.93053501224
2551,134882.18805052806
1286,154796.7689596128
958,301570.90950656054
776,113009.09825587783
72,213892.99868675822
2263,285005.36353357206
1866,146731.63670637424
2876,56691.58338855622
2146,267818.57770948345
103,166034.745103806
1500,149799.31758106963
492,197425.86367014775
167,138924.43108984246
2597,108369.92217312459
2685,120680.07188559228
1035,142309.74430431635
1220,15531.486160899512
2602,152516.4406102551
2159,226580.25874560222
695,163208.64712561807
1109,235853.39530572513
640,198023.4967803237
1652,152095.04363055903
2090,185197.8498046794
1188,222474.12217270784
2345,226020.17057438503
1059,382036.61716314533
2751,268572.27066977165
128,210471.66040516912
1523,179791.7941422761
2925,163543.00799560358
2145,306374.1143902646
1121,242635.04472950037
566,311950.29004363087
565,209286.9047989944
1331,146669.40346505502
2928,115168.31043082803
156,142868.77585078793
797,164459.8644544276
327,89072.35464913433
2859,156724.8634079873
1453,95642.81255993382
1762,320039.3655395232
1868,203330.2065148516
1760,186536.73800288985
1113,262927.0169479339
1812,181292.41641567711
117,158203.28041411476
1142,212959.5815033317
2342,304356.01029117
927,137709.51079697348
2478,194533.66502371788
655,65464.24033354373
2064,105433.33342249128
369,239123.4138202605
2239,136405.31576695642
2732,218395.15222922646
1653,160787.56914824323
959,222025.41744394833
2395,357390.2563369347
1412,101378.63464717848
271,257051.3504075167
1484,152136.4145654212
1497,142101.41781554988
552,147122.11831858597
2,118786.42435441956
1855,274611.41181023046
4,269455.4887240848
2292,166728.61398550365
134,160991.63064521158
646,121042.6636683489
42,311547.57503331214
532,221091.03228441565
713,130711.47850117691
2561,134606.24792393984
2360,129832.69959028806
1333,117674.08064720372
1407,201389.06834377162
2892,264815.83644719084
574,218510.64269956457
1227,196308.63297708821
2591,231794.66904275533
1476,203156.18512130863
1125,251096.19888159074
1446,112239.00532805904
408,104179.54501561566
1101,268307.75892779103
2251,198935.49979042026
373,206919.87916910966
2554,118609.60707519102
2382,295223.4133520311
1985,76714.57815683652
519,246864.51854414883
1093,197236.39011564633
864,264793.89553251566
2889,139650.57114783576
2308,225137.50923064345
986,135156.96629227046
1302,153910.68571788527
585,155576.75136135228
2708,149430.5613819331
147,135775.1302392442
1441,222712.2835413823
383,161923.91425313218
285,194549.63416637556
181,122798.3217718658
358,174502.73500999904
780,166215.83701091522
258,202808.41593973676
1865,207738.6136836204
692,137042.1450574086
2902,322225.6473920295
508,276214.4981794548
2638,153910.41969173943
36,158582.59251731826
611,181431.92359653895
2281,124515.28379031009
1678,123739.37630140396
1696,434479.9177270799
1557,82625.44524628538
2180,156500.5108559344
1726,279481.68512081256
951,136861.72245762486
267,237783.3622194311
2706,134488.79811439593
2221,225706.8918990959
1357,189130.77103722937
2901,318546.9341563274
347,185866.33085348216
2164,186147.80694345225
1586,300349.98345788335
360,171056.58041597565
1769,224091.364204636
2617,131789.63850373094
1879,177761.38205854932
991,218358.6512391279
1535,115205.77532337449
1191,173191.70551479378
1579,228963.34256548795
1882,139155.85898295423
1510,130551.69327276145
2196,191371.48018343106
1845,165874.61181703577
2336,348955.94416693796
942,99061.83082858151
861,114929.50965829878
2555,91571.45064598549
1392,167888.7010199396
2099,307059.468255472
1543,127994.82789286185
948,269123.15371305693
1239,163099.96267670105
22,175196.38326629985
2796,248082.32563355874
2747,170990.84577453326
92,276086.9501172772
210,174542.5758829525
1858,213763.42886979287
2228,174752.73672892185
447,275481.2827031268
827,253046.73481893502
1649,202709.99748000107
682,130985.19760795683
2698,117781.56279681557
494,175888.0336006079
214,114118.93494463709
2441,252474.71407516272
2679,103354.51024562847
1336,128349.88679356808
465,189309.49377089544
1524,136157.434312112
2543,108975.44785402379
631,129134.30044293012
2452,289349.9526946372
228,154203.2350702712
126,180789.04212246308
1092,267565.6719562039
1122,229730.4512299067
932,230082.60860917188
1980,88639.85674896657
2171,109739.37286394769
551,142130.84331916244
2768,176724.94380332818
2056,107664.7620994243
1159,345116.0122673921
2645,147842.1208032547
1174,160670.73789961034
2266,205292.8875456154
2462,365343.21119178063
1219,138813.8286722522
2922,206656.4733725218
118,145796.56594118077
474,192893.46331093076
2576,166694.3993672689
872,278062.3625821356
1077,254936.6405252959
1536,158186.73125428724
1150,135457.59072577147
2341,305655.7844789385
1931,125681.16610489212
2785,115810.47402118068
2538,121729.60988361794
597,220916.63163818812
464,223667.95105711295
233,228590.05677451502
2169,118427.78376124069
2123,149859.8486980634
1867,180842.7652484991
137,274427.7354129211
515,242406.34794713964
933,127555.21398279349
2784,154480.07511626603
972,168115.7790888848
599,177639.47232509835
2614,112868.33895716096
2582,133938.50609009567
1409,180699.56725969605
175,95178.52763287838
352,225820.38325725766
976,75295.10608775665
2134,190792.83581006262
984,96425.34035086686
2396,334620.0512489474
1673,146450.5921670477
404,128752.37656882127
607,180482.37432679266
814,164259.91797690713
868,194012.69895178083
2271,212217.39694754506
1633,232733.89337355783
337,201330.67662830607
2765,167986.74443460407
1746,239003.42393773107
368,342326.4635188028
2806,204588.9644236022
1662,189790.06478347574
1234,209003.28732762358
1373,133382.55392745504
1672,102709.38948547268
1939,117766.20151835727
