id,saleprice
665,105197.46190074563
1463,272038.4301874894
1792,214813.47232928014
923,137384.33600943902
500,265758.686178799
1408,189228.362653256
331,58002.63909600697
170,149667.30868188833
2192,81372.95520910923
2571,318045.61561200034
2314,170603.27206235606
2647,87642.66754182309
422,379645.5652407227
2457,360396.4060365808
1838,233654.02986593096
2805,273169.65926944994
1645,162330.02754966216
1711,311725.7247385424
2825,265913.57652535115
322,323646.5051248772
2103,303227.3588501075
342,123564.7533527181
600,90884.08574340002
488,199384.67389216967
1725,343620.98565846134
2246,287567.735299497
2847,175925.85121991433
806,240678.7863215642
530,245527.27632571588
963,189600.42001066217
2678,71545.0646756761
171,90600.56661485239
2401,395679.3944937569
805,217313.92304437066
2259,197584.22802661607
1748,178895.08187054034
1361,137995.87654424494
1677,123937.50123481115
1406,167969.876738951
2322,251696.68518227874
688,165000.03535694384
143,143535.66706344852
804,192690.7007017639
1214,169771.16038343118
2828,177218.69642966852
1999,224116.68604434008
2467,210519.13933010917
2665,165582.31877194133
1538,313722.2828497787
398,95941.74805898951
2822,133778.82474666095
2157,141963.487892315
1856,183204.82801424467
1269,70156.32337955029
2570,112439.99362645169
2320,245288.26319996951
1517,126947.91752741727
2304,118056.23450452492
1312,92778.55716860488
2012,138664.0118015366
506,229401.57573286007
2865,192511.10462295762
2367,103349.01881840668
554,103170.88881096104
238,137736.5224863196
1954,100967.00133562682
2488,124964.5352703545
2291,86133.84800427764
1969,71046.4576317773
2725,170840.46900779204
1482,148577.32745750796
2763,188895.9569185015
503,236846.70060348316
1584,233962.19156749718
1531,168010.90834818422
2210,170727.2299045023
459,351010.28692401096
556,122839.4459760924
1347,158894.2806629953
1290,74405.24887754698
1388,104207.05768099101
1571,199391.7477366217
2754,237003.30906908325
765,128505.69365719784
2494,116262.02447119326
2870,200897.27183676526
7,221239.78119997343
1114,236538.8944246772
2418,303794.43346013443
291,110994.12008806366
18,350619.998973793
39,361416.805162995
1001,264633.0861530622
2442,244161.23393309125
616,115569.61284799853
2680,33490.013203769544
1414,121153.89474253677
289,146964.98993295647
40,304275.86842691
860,122418.79426143711
409,132062.6984609592
673,157146.3110616751
2427,203935.52932075376
2036,214153.0099988526
2564,148185.21858374958
642,199467.82553215415
1008,176023.92438199578
1908,156212.82315547377
2519,209657.31665154625
1369,95034.14784645171
2855,174841.3834769179
712,85788.39600022831
1943,118226.4662275587
1958,140215.60007785592
107,163541.0589581648
2295,198774.99397036555
704,111339.9462812695
676,127206.67981481124
259,173650.91596012932
93,274379.1172401727
106,232321.25421148047
2315,200581.97299153873
1050,105225.92925834624
1095,193373.47210086702
2709,141224.9536242366
758,190585.84747540366
1496,168848.87611388098
2370,123611.9201291922
2458,288410.04775047646
2733,137292.04514282173
161,274210.990208758
726,173752.35001492893
845,215430.98631206754
947,266039.257560175
2232,128009.4149927094
2563,148640.4414192101
2299,150762.4896092239
211,97031.3224496868
605,191735.4355031597
1478,203336.79313705373
2247,264058.46850548434
2274,219466.37796777097
2869,194434.35868361787
967,213748.26643467008
2656,106715.80248297397
667,249764.4477896599
1042,106915.39888922968
2023,180087.21632550718
2447,328340.53058452986
2055,109719.95179075321
2275,309984.44343836675
2204,177341.6261690904
1563,265587.1061039048
483,247506.08159545806
796,124599.90475730941
1526,150546.49375348445
2042,190355.5086830662
442,326331.81724092073
1693,341395.2246590989
1468,208395.1028879521
1430,180708.20430052097
2605,198567.62235076915
1529,190071.3842981958
335,131157.52282117258
1287,133364.86158256273
31,97932.97130348897
1785,299458.00943292934
82,156575.32976562323
2620,125952.79403391584
252,199243.3516928367
721,72672.50850670462
2165,220337.13769577182
2316,175411.65870665803
775,116685.73162487711
1558,114610.6075631324
17,200931.74655380126
1022,242902.85775942466
925,118998.73734904604
438,311187.24341011804
1270,147625.60375000167
1272,115843.99783607485
215,145642.5987231831
266,217148.6516691743
2402,287082.4181559413
1250,126191.60599984693
1984,126821.407517593
1279,137532.42997033725
377,256116.77388319367
1252,120389.87999781324
2156,252399.84232989536
499,286755.35779969825
1374,117782.42980444815
2898,250393.26803715614
401,98319.282250252
2721,186187.97673039947
2078,244673.40532155425
2589,124163.37386628866
1946,245450.06886516055
1334,125688.84264813995
2781,240593.9719266195
431,384584.5581347976
576,209159.0021945908
1474,195380.57125407172
2254,146399.06057462204
2155,286681.66037366097
885,78375.26002659247
643,131007.12823662118
1944,123847.79199674225
480,201815.2589982381
2845,96065.93125348612
2387,331994.780015921
2407,267752.75551753235
2527,165441.0682185874
2514,146594.26199960316
629,191619.62817448084
80,201372.20644017414
1876,139345.17176474535
1546,125860.14368699133
2518,177061.09243296218
2347,164026.2112963991
783,188108.85279123858
1322,57362.229777543136
194,64368.745155440745
1770,275693.5218218227
2143,128260.81818473461
1229,211950.2078607743
511,284435.4374031001
46,268581.9087415413
1348,181709.21272694823
2465,208869.80306081232
387,233360.0728206835
873,209989.2945939006
1918,110781.55104433108
2764,233279.0247355732
2184,123063.8112517386
934,152844.09324193554
1920,132613.96825285396
2631,144544.89957702457
1768,460193.27013319044
2040,129565.19234150284
1749,228693.40578098333
834,226099.2836187801
1457,244938.10226544453
79,109206.02260231528
2302,100809.78078788654
1817,119910.54440362813
2755,262673.0829269242
359,172516.06444198993
2059,106655.2150564599
2092,224424.19771964228
2516,248112.64661860288
150,104529.30845288292
1656,143572.0364408912
83,103471.05925987528
2411,216960.86800857369
795,39956.550692292745
2312,252643.51584314366
2917,72003.67149446756
1624,178021.44084921817
2215,296806.65654046583
1211,162128.7415200326
1485,156621.83482051952
1024,170230.99577282814
570,209333.43433757118
2874,152121.3776384215
700,182516.22564347516
2756,242286.63394726152
2022,199440.29286496798
583,226604.03961113677
2392,356602.2455215731
2424,212102.72639195173
212,127634.76962996263
736,134670.25404148083
1610,162154.1351362543
890,137646.2171768843
467,176429.58841794354
578,219543.41666870448
1747,165013.4482749136
1149,169674.49116555558
2758,266088.07712178736
857,113824.63467017622
2219,251323.33859556942
733,124088.67814478572
2909,128776.8045365338
1798,267772.6676523038
235,140614.47763338784
2366,136647.48946663557
1027,121295.33839300051
1195,129712.5061136404
1303,3165.4182876134582
148,193334.26931944484
608,171095.18602878237
2515,191617.87978621662
821,279193.43381884426
2500,258452.20389470138
745,117940.14714309378
741,139174.92399348694
1611,124186.40484114147
2532,121949.71313551448
1081,226364.47587933467
1692,402690.9113225023
2520,189672.4037580744
276,86099.60077817288
1992,131120.77637397117
663,17037.86460116136
418,133573.93575710148
1733,207821.11051245558
2359,142390.80463418088
253,202358.17919198057
1518,177005.2660441731
2035,159965.14218223267
2919,76017.53632183337
1540,220244.2286596216
2120,147151.1548137431
1674,198259.59631090757
256,140028.58145054954
2361,87352.35188263177
978,64832.17562199851
2280,155281.26556032355
2095,212428.95791793018
1709,323521.54716267553
2801,233019.21036950863
1246,96609.39422257156
2373,109265.20811320882
1055,312363.90920425183
2017,111508.18691485512
1099,261160.13954919224
1344,63585.67034175954
835,186142.0102515552
1117,240040.68366483107
2043,87207.62548892947
2085,119554.74645510054
410,161853.84555641562
2650,116454.0128348185
2867,173810.47613832043
1668,108435.24085266572
1161,171329.68156915982
2122,167967.20275859276
2539,145839.33829334093
1047,141867.53186016082
1445,108771.2152727389
541,132727.40788190998
569,271082.02680984535
1276,117036.49831499523
918,150666.9165748133
326,185480.133427235
1936,112592.80676698481
895,84870.89383416981
257,131253.50717748507
1241,190677.92246041942
1545,119981.40932384782
1189,169800.0366167323
270,138339.34782419467
2066,204786.7536483493
693,114274.19732907668
1259,188208.1538552049
2916,163368.13964825348
2321,308876.85910993256
1977,122946.34628881823
1895,166039.622029768
1240,170729.2488850476
85,146683.45499224425
1823,117087.14073976653
825,283058.4098025792
110,228596.9507929624
697,109090.15540722373
2297,88889.80115501628
1231,130438.59220020278
1355,134630.66282786385
968,303666.17994702206
584,211478.00782776898
1315,123704.04470680599
1606,143544.25127510386
206,114886.79759179299
1685,353158.26106247195
2016,148492.4863339084
869,207370.21628610685
2135,111756.32323383953
2346,179319.99010484442
2430,252966.91989392284
2198,80938.909420502
2652,117232.52481567532
27,107053.03277362452
241,170926.02892944467
906,141360.48957015836
1506,108750.63862225036
2098,359303.6845911195
1435,214744.96817890694
2213,101062.52795250766
1274,131767.83088670892
743,15237.750479828595
1737,220440.8322147879
2797,261032.08980584287
2185,49426.497714429366
58,176061.2018979125
830,203048.7315254534
808,96296.78321569391
680,166121.03409042553
1153,103204.21173539314
1291,148337.84403270323
1818,137409.49785024754
2161,202742.8823988877
1883,124068.58592366743
350,330776.5528735029
2473,172263.9530301363
295,179064.6563347096
293,210505.12112820454
859,112046.18468903794
288,59461.5280455616
1578,137150.10965938616
102,156305.39948535257
2831,181731.5076069332
1030,187713.46261848608
2551,134849.10007345144
1286,155027.2203803965
958,301594.2883892925
776,113148.36578777578
72,213666.74129489594
2263,284990.3925052695
1866,146860.49545425855
2876,56201.62705382815
2146,267653.89672586863
103,166119.6916801764
1500,150266.45299677193
492,197726.48994114422
167,139105.35887675438
2597,108518.7585419688
2685,120281.33169373537
1035,142367.46675245572
1220,15176.09920315852
2602,152441.07097513083
2159,226948.89342870854
695,163296.74939491853
1109,235509.9538243336
640,198189.53176813293
1652,151942.6249589207
2090,185087.01843049127
1188,222692.78497596306
2345,226141.61159612716
1059,382667.13122238487
2751,269025.1561197749
128,210529.82278234398
1523,179413.5368542098
2925,163617.10617407094
2145,306725.6406677355
1121,242477.89707747925
566,312729.0578557444
565,209059.76898759426
1331,146017.30429396
2928,115717.41041992011
156,143041.24112502433
797,164721.487411112
327,89106.82586116005
2859,156943.00353365325
1453,95700.55578090184
1762,320007.84176954604
1868,203339.13228800398
1760,186285.19301115948
1113,262823.917744713
1812,181017.1542647637
117,158344.7045255162
1142,213019.06774828536
2342,304250.045050721
927,137274.67201654275
2478,194313.7600699422
655,65323.400706750836
2064,105558.73058724716
369,239026.33385369548
2239,136075.8803114726
2732,218639.28188175312
1653,160681.26846563793
959,221876.26791690977
2395,358416.3779923589
1412,101769.39474381496
271,256926.9619747201
1484,151989.98733527903
1497,142044.02748201447
552,146654.81521054573
2,118530.91012725828
1855,274305.3373182706
4,269429.55616392096
2292,166902.31187576926
134,161135.58049544276
646,121183.56348100775
42,311534.26665807154
532,220827.8398759384
713,130687.6561041648
2561,134716.2102052607
2360,129604.96117214463
1333,117919.73703623636
1407,200852.16474826355
2892,264985.81636223814
574,218595.66478576013
1227,197102.90603120264
2591,232519.81715495558
1476,202932.13853048522
1125,251038.57230664036
1446,111986.77164871141
408,104021.34725940177
1101,268278.2810960588
2251,198718.96332054544
373,206835.0023665255
2554,118646.61935648374
2382,295184.87325205223
1985,76317.52062051027
519,247090.7587278212
1093,197064.39153734208
864,265173.8672581344
2889,139649.2586975094
2308,225436.47749529785
986,134516.1165706257
1302,154083.60507205364
585,155676.3022269792
2708,149588.1540716184
147,135778.29180320376
1441,222448.40793565416
383,161878.33435641843
285,195367.54361768864
181,122471.38971394431
358,174711.7337031114
780,166351.26607574697
258,202625.79415781793
1865,207378.93881889753
692,137235.3542884536
2902,322214.9992876131
508,276222.14972771273
2638,154051.40301167796
36,158446.30215571116
611,181616.8890261212
2281,124593.42779935707
1678,123937.50123481115
1696,434753.2868214076
1557,82842.89643614857
2180,156739.58940454014
1726,279738.2798915532
951,136891.09108461597
267,237707.04054168222
2706,134563.21373750607
2221,225784.65165195748
1357,189178.58464579293
2901,318668.3979330937
347,186439.1208510138
2164,185837.3605077149
1586,300490.1358290879
360,170986.34943772163
1769,224151.72143687954
2617,131082.96196501772
1879,177793.65580152723
991,218294.1744378222
1535,114812.86148546704
1191,173163.89905489993
1579,228941.4565919459
1882,139256.62812699052
1510,130570.88226397571
2196,191775.670176345
1845,165861.2528071646
2336,349300.71337335336
942,99163.46777965318
861,115222.5918855238
2555,91575.95594252185
1392,167946.517717688
2099,307177.08002384676
1543,128193.19294253582
948,269204.0656824658
1239,163042.57929919972
22,175065.11044723482
2796,247955.4431687455
2747,170769.73757876785
92,276308.46545969835
210,174362.61326132034
1858,213964.41776514662
2228,174815.91314290292
447,275546.43648560543
827,253030.74375707534
1649,202764.09123881094
682,130972.0073645322
2698,117127.93076412319
494,176177.88910779834
214,114490.85967320018
2441,252112.86495109263
2679,103022.2101275006
1336,128146.8328506434
465,189159.3600483018
1524,135844.3105913428
2543,108809.85731568359
631,129120.2252718755
2452,289326.0525836097
228,154083.30833994862
126,181208.15365530565
1092,267564.5707247149
1122,229577.98836132907
932,230816.13039882082
1980,88110.59899771045
2171,109816.71274331587
551,141695.74333203913
2768,176543.33509319462
2056,107496.10630417454
1159,345414.4900267376
2645,147889.7062306943
1174,160408.28565789008
2266,205235.5493927758
2462,365227.204083833
1219,138948.36149620792
2922,206574.59422529483
118,145575.7988977023
474,192599.97946431945
2576,166756.9365963088
872,278196.230502732
1077,255084.98979504325
1536,158253.52304526253
1150,135532.45099177587
2341,305638.7613555876
1931,125656.4221629437
2785,115771.36469498722
2538,121745.15916155482
597,220874.53382229918
464,224054.8053099105
233,229071.74208477666
2169,118361.7516013589
2123,149569.35806894035
1867,181045.25160927922
137,274414.87028206897
515,242326.21567191673
933,127750.92462703105
2784,154462.90739141707
972,167756.99210427425
599,177475.53221455825
2614,112747.03728112296
2582,134107.52145580173
1409,180265.47777340698
175,94751.4561039203
352,225803.0118804107
976,75250.77100180453
2134,190602.90874913143
984,96835.06283537603
2396,334653.2386577822
1673,146630.93361648283
404,128845.4263942366
607,180711.98984033611
814,164837.13425864722
868,193733.4192128527
2271,212013.24241686065
1633,232681.4198094361
337,200865.2664809908
2765,167752.56910673613
1746,238862.34291524877
368,342436.53180111235
2806,204360.96724741434
1662,189700.77616323403
1234,208793.04593368393
1373,133359.70026840628
1672,102912.9274301482
1939,117716.398095741
